['220 HENRY STREET', 'MANHATTAN', {u'lat': 40.7135296, u'lng': -73.9856844}]
['4600 BROADWAY', 'MANHATTAN', {u'lat': 40.8608196, u'lng': -73.9300663}]
['350 GRAND STREET', 'MANHATTAN', {u'lat': 40.717321, u'lng': -73.989323}]
['525 WEST  50TH STREET', 'MANHATTAN', {u'lat': 40.7655356, u'lng': -73.9931625}]
['100 HESTER STREET', 'MANHATTAN', {u'lat': 40.71651, u'lng': -73.9936997}]
['122 AMSTERDAM AVENUE', 'MANHATTAN', {u'lat': 40.7747793, u'lng': -73.98472000000001}]
['525 WEST  50TH STREET', 'MANHATTAN', {u'lat': 40.7655356, u'lng': -73.9931625}]
['185 1 AVENUE', 'MANHATTAN', {u'lat': 40.7298058, u'lng': -73.9836952}]
['6 EDGECOMBE AVENUE', 'MANHATTAN', {u'lat': 40.8174583, u'lng': -73.9473723}]
['525 WEST  50TH STREET', 'MANHATTAN', {u'lat': 40.7655356, u'lng': -73.9931625}]
['6 EDGECOMBE AVENUE', 'MANHATTAN', {u'lat': 40.8174583, u'lng': -73.9473723}]
['350 GRAND STREET', 'MANHATTAN', {u'lat': 40.717321, u'lng': -73.989323}]
['122 AMSTERDAM AVENUE', 'MANHATTAN', {u'lat': 40.7747793, u'lng': -73.98472000000001}]
['350 GRAND STREET', 'MANHATTAN', {u'lat': 40.717321, u'lng': -73.989323}]
['4862 BROADWAY', 'MANHATTAN', {u'lat': 40.8665218, u'lng': -73.9238183}]
['333 WEST  17 STREET', 'MANHATTAN', {u'lat': 40.74225939999999, u'lng': -74.0024998}]
['351 WEST  18 STREET', 'MANHATTAN', {u'lat': 40.743248, u'lng': -74.00269500000002}]
['4862 BROADWAY', 'MANHATTAN', {u'lat': 40.8665218, u'lng': -73.9238183}]
['610 EAST  12 STREET', 'MANHATTAN', {u'lat': 40.7276766, u'lng': -73.9780869}]
['26 BROADWAY', 'NEW YORK', {u'lat': 40.7053624, u'lng': -74.0130174}]
['276 WEST 151ST STREET', 'MANHATTAN', {u'lat': 40.8259644, u'lng': -73.93794199999999}]
['21 JUMEL PLACE', 'MANHATTAN', {u'lat': 40.8394126, u'lng': -73.9357677}]
['100 ATTORNEY STREET', 'MANHATTAN', {u'lat': 40.7185769, u'lng': -73.9843219}]
['4600 BROADWAY', 'MANHATTAN', {u'lat': 40.8608196, u'lng': -73.9300663}]
['21 JUMEL PLACE', 'MANHATTAN', {u'lat': 40.8394126, u'lng': -73.9357677}]
['500 WEST 138 STREET', 'MANHATTAN', {u'lat': 40.821053, u'lng': -73.9530544}]
['401 WEST 164 STREET', 'MANHATTAN', {u'lat': 40.8369119, u'lng': -73.9374121}]
['401 WEST 164 STREET', 'MANHATTAN', {u'lat': 40.8369119, u'lng': -73.9374121}]
['20 WEST 112 STREET', 'MANHATTAN', {u'lat': 40.7984949, u'lng': -73.9498493}]
['442 EAST HOUSTON STREET', 'MANHATTAN', {u'lat': 40.7196415, u'lng': -73.9774227}]
['220 HENRY STREET', 'MANHATTAN', {u'lat': 40.7135296, u'lng': -73.9856844}]
['154 WEST  93 STREET', 'MANHATTAN', {u'lat': 40.7916848, u'lng': -73.97077019999999}]
['100 WEST  77 STREET', 'MANHATTAN', {u'lat': 40.7810814, u'lng': -73.97808460000002}]
['2351 1ST AVENUE', 'MANHATTAN', {u'lat': 40.7992278, u'lng': -73.9338214}]
['625 WEST 133 STREET', 'MANHATTAN', {u'lat': 40.819803, u'lng': -73.95682699999999}]
['433 EAST 100 STREET', 'MANHATTAN', {u'lat': 40.7855844, u'lng': -73.94226979999999}]
['2005 MADISON AVENUE', 'MANHATTAN', {u'lat': 40.80707930000001, u'lng': -73.9390933}]
['220 HENRY STREET', 'MANHATTAN', {u'lat': 40.7135296, u'lng': -73.9856844}]
['223 EAST 23 STREET', 'MANHATTAN', {u'lat': 40.7382221, u'lng': -73.98168609999999}]
['511 WEST 182ND STREET', 'MANHATTAN', {u'lat': 40.8490452, u'lng': -73.9312015}]
['34 WEST 118 STREET', 'MANHATTAN', {u'lat': 40.8026717, u'lng': -73.9471934}]
['1818 AMSTERDAM AVENUE', 'MANHATTAN', {u'lat': 40.8286152, u'lng': -73.9454018}]
['610 EAST  12 STREET', 'MANHATTAN', {u'lat': 40.7276766, u'lng': -73.9780869}]
['425 WEST 123 STREET', 'MANHATTAN', {u'lat': 40.8106401, u'lng': -73.9558474}]
['121 EAST  3 STREET', 'MANHATTAN', {u'lat': 40.7244039, u'lng': -73.9863598}]
['600 EAST  6 STREET', 'MANHATTAN', {u'lat': 40.7240249, u'lng': -73.9816527}]
['509 WEST 129 STREET', 'MANHATTAN', {u'lat': 40.8151196, u'lng': -73.9549462}]
['509 WEST 129 STREET', 'MANHATTAN', {u'lat': 40.8151196, u'lng': -73.9549462}]
['240 EAST 109 STREET', 'MANHATTAN', {u'lat': 40.7924857, u'lng': -73.9417246}]
['40 IRVING PLACE', 'NEW YORK', {u'lat': 40.7354677, u'lng': -73.987393}]
['141 EAST 111 STREET', 'MANHATTAN', {u'lat': 40.7959052, u'lng': -73.9443835}]
['131 AVENUE OF THE AMERICAS', 'MANHATTAN', {u'lat': 40.7241527, u'lng': -74.00459699999999}]
['410 EAST 100 STREET', 'MANHATTAN', {u'lat': 40.7850131, u'lng': -73.942073}]
['145 STANTON STREET', 'MANHATTAN', {u'lat': 40.7202883, u'lng': -73.9860794}]
['240 EAST 109 STREET', 'MANHATTAN', {u'lat': 40.7924857, u'lng': -73.9417246}]
['232 EAST 103 STREET', 'MANHATTAN', {u'lat': 40.7886696, u'lng': -73.9449061}]
['141 EAST 111 STREET', 'MANHATTAN', {u'lat': 40.7959052, u'lng': -73.9443835}]
['222 WEST 134 STREET', 'MANHATTAN', {u'lat': 40.8145839, u'lng': -73.9449913}]
['448 WEST 56 STREET', 'NEW YORK', {u'lat': 40.7682345, u'lng': -73.98858369999999}]
['3450 EAST TREMONT AVENUE', 'BRONX', {u'lat': 40.8318811, u'lng': -73.8275501}]
['345 EAST  15TH STREET', 'MANHATTAN', {u'lat': 40.7325413, u'lng': -73.9828422}]
['328 WEST  48 STREET', 'MANHATTAN', {u'lat': 40.7615351, u'lng': -73.9886547}]
['333 WEST  17 STREET', 'MANHATTAN', {u'lat': 40.74225939999999, u'lng': -74.0024998}]
['127 EAST  22 STREET', 'MANHATTAN', {u'lat': 40.7390867, u'lng': -73.9853658}]
['333 WEST  17 STREET', 'MANHATTAN', {u'lat': 40.74225939999999, u'lng': -74.0024998}]
['215 WEST 114 STREET', 'MANHATTAN', {u'lat': 40.8023572, u'lng': -73.9544678}]
['411 EAST 76 STREET', 'MANHATTAN', {u'lat': 40.770282, u'lng': -73.953267}]
['75 BROAD STREET', 'MANHATTAN', {u'lat': 40.7047154, u'lng': -74.0113396}]
['351 WEST  18 STREET', 'MANHATTAN', {u'lat': 40.743248, u'lng': -74.00269500000002}]
['345 EAST  15TH STREET', 'MANHATTAN', {u'lat': 40.7325413, u'lng': -73.9828422}]
['90 TRINITY PLACE', 'MANHATTAN', {u'lat': 40.70902419999999, u'lng': -74.0123569}]
['34 WEST  14 STREET', 'MANHATTAN', {u'lat': 40.7365616, u'lng': -73.995614}]
['260 PLEASANT AVENUE', 'MANHATTAN', {u'lat': 40.7942234, u'lng': -73.93264160000001}]
['43 WEST  22 STREET', 'MANHATTAN', {u'lat': 40.7419716, u'lng': -73.99223769999999}]
['351 WEST  18 STREET', 'MANHATTAN', {u'lat': 40.743248, u'lng': -74.00269500000002}]
['890 BROADWAY', 'MANHATTAN', {u'lat': 40.7386165, u'lng': -73.9897361}]
['200 MONROE STREET', 'MANHATTAN', {u'lat': 40.7122569, u'lng': -73.9840313}]
['317 EAST  67 STREET', 'MANHATTAN', {u'lat': 40.7653683, u'lng': -73.9596962}]
['420 EAST 12 STREET', 'MANHATTAN', {u'lat': 40.729311, u'lng': -73.9825827}]
['317 EAST  67 STREET', 'MANHATTAN', {u'lat': 40.7653683, u'lng': -73.9596962}]
['40 IRVING PLACE', 'NEW YORK', {u'lat': 40.7354677, u'lng': -73.987393}]
['549 AUDUBON AVENUE', 'MANHATTAN', {u'lat': 40.8562127, u'lng': -73.92655429999999}]
['549 AUDUBON AVENUE', 'MANHATTAN', {u'lat': 40.8562127, u'lng': -73.92655429999999}]
['549 AUDUBON AVENUE', 'MANHATTAN', {u'lat': 40.8562127, u'lng': -73.92655429999999}]
['549 AUDUBON AVENUE', 'MANHATTAN', {u'lat': 40.8562127, u'lng': -73.92655429999999}]
['2005 MADISON AVENUE', 'MANHATTAN', {u'lat': 40.80707930000001, u'lng': -73.9390933}]
['145 WEST  84 STREET', 'MANHATTAN', {u'lat': 40.785992, u'lng': -73.9743724}]
['345 CHAMBERS STREET', 'MANHATTAN', {u'lat': 40.7180139, u'lng': -74.0138939}]
['227-243 WEST 61ST STREET', 'MANHATTAN', {u'lat': 40.77252319999999, u'lng': -73.98869289999999}]
['100 AMSTERDAM AVENUE', 'MANHATTAN', {u'lat': 40.7740625, u'lng': -73.9854943}]
['100 TRINITY PLACE', 'MANHATTAN', {u'lat': 40.709254, u'lng': -74.0121884}]
['122 AMSTERDAM AVENUE', 'MANHATTAN', {u'lat': 40.7747793, u'lng': -73.98472000000001}]
['122 AMSTERDAM AVENUE', 'MANHATTAN', {u'lat': 40.7747793, u'lng': -73.98472000000001}]
['230-34 EAST 105 STREET', 'MANHATTAN', {u'lat': 40.7930474, u'lng': -73.95031039999999}]
['1573 MADISON AVENUE', 'MANHATTAN', {u'lat': 40.7936899, u'lng': -73.9491583}]
['2581 7TH AVENUE', 'MANHATTAN', {u'lat': 40.8243982, u'lng': -73.9365449}]
['111 EAST  33 STREET', 'MANHATTAN', {u'lat': 40.7464334, u'lng': -73.9810279}]
['250 WEST HOUSTON STREET', 'MANHATTAN', {u'lat': 40.7286506, u'lng': -74.00594749999999}]
['140 WEST 102 STREET', 'MANHATTAN', {u'lat': 40.79713, u'lng': -73.966791}]
['145 STANTON STREET', 'MANHATTAN', {u'lat': 40.7202883, u'lng': -73.9860794}]
['145 STANTON STREET', 'MANHATTAN', {u'lat': 40.7202883, u'lng': -73.9860794}]
['317 EAST  67 STREET', 'MANHATTAN', {u'lat': 40.7653683, u'lng': -73.9596962}]
['411 PEARL STREET', 'MANHATTAN', {u'lat': 40.7110316, u'lng': -74.0013216}]
['180 WADSWORTH AVENUE', 'MANHATTAN', {u'lat': 40.850688, u'lng': -73.934663}]
['120 WEST  46 STREET', 'MANHATTAN', {u'lat': 40.7577223, u'lng': -73.9833542}]
['123 WEST  43 STREET', 'MANHATTAN', {u'lat': 40.7561154, u'lng': -73.9844504}]
['111 COLUMBIA STREET', 'MANHATTAN', {u'lat': 40.7195002, u'lng': -73.9792392}]
['443 WEST 135 STREET', 'MANHATTAN', {u'lat': 40.818413, u'lng': -73.9503019}]
['122 AMSTERDAM AVENUE', 'MANHATTAN', {u'lat': 40.7747793, u'lng': -73.98472000000001}]
['525 WEST  50TH STREET', 'MANHATTAN', {u'lat': 40.7655356, u'lng': -73.9931625}]
['350 GRAND STREET', 'MANHATTAN', {u'lat': 40.717321, u'lng': -73.989323}]
['850 10TH AVENUE', 'MANHATTAN', {u'lat': 40.7678733, u'lng': -73.988931}]
['350 GRAND STREET', 'MANHATTAN', {u'lat': 40.717321, u'lng': -73.989323}]
['250 WEST  18 STREET', 'MANHATTAN', {u'lat': 40.741817, u'lng': -74.000231}]
['501 WEST 165TH', 'MANHATTAN', {u'lat': 40.8383816, u'lng': -73.93858449999999}]
['1573 MADISON AVENUE', 'MANHATTAN', {u'lat': 40.7936899, u'lng': -73.9491583}]
['317 EAST  67 STREET', 'MANHATTAN', {u'lat': 40.7653683, u'lng': -73.9596962}]
['120 WEST  30 STREET', 'MANHATTAN', {u'lat': 40.747421, u'lng': -73.990565}]
['240 2 AVENUE', 'MANHATTAN', {u'lat': 40.732669, u'lng': -73.9843255}]
['26 BROADWAY', 'MANHATTAN', {u'lat': 40.7053624, u'lng': -74.0130174}]
['2-10 ASTOR PLACE', 'MANHATTAN', {u'lat': 40.7297006, u'lng': -73.9922318}]
['225 WEST  24 STREET', 'MANHATTAN', {u'lat': 40.7454738, u'lng': -73.9964664}]
['351 WEST  18 STREET', 'MANHATTAN', {u'lat': 40.743248, u'lng': -74.00269500000002}]
['105 EAST 106 STREET', 'MANHATTAN', {u'lat': 40.792935, u'lng': -73.94716799999999}]
['131 AVENUE OF THE AMERICAS', 'MANHATTAN', {u'lat': 40.7241527, u'lng': -74.00459699999999}]
['111 EAST  33 STREET', 'NEW YORK', {u'lat': 40.7464334, u'lng': -73.9810279}]
['439 WEST 49TH STREET', 'MANHATTAN', {u'lat': 40.76399929999999, u'lng': -73.9908346}]
['1075 SECOND AVENUE', 'MANHATTAN', {u'lat': 40.7591237, u'lng': -73.9654439}]
['925 ASTOR AVENUE', 'BRONX', {u'lat': 40.85964, u'lng': -73.8607428}]
['410 EAST 100 STREET', 'MANHATTAN', {u'lat': 40.7850131, u'lng': -73.942073}]
['321 EAST  96 STREET', 'MANHATTAN', {u'lat': 40.7838943, u'lng': -73.9451009}]
['198 FORSYTH STREET', 'MANHATTAN', {u'lat': 40.72246670000001, u'lng': -73.9905416}]
['320 EAST  96 STREET', 'MANHATTAN', {u'lat': 40.7835367, u'lng': -73.9459767}]
['200-214 WEST 135TH STREET', 'NEW YORK', {u'lat': 40.8152968, u'lng': -73.9443043}]
['1680 LEXINGTON AVENUE', 'MANHATTAN', {u'lat': 40.791964, u'lng': -73.946878}]
['6 EDGECOMBE AVENUE', 'MANHATTAN', {u'lat': 40.8174583, u'lng': -73.9473723}]
['525 EAST HOUSTON STREET', 'MANHATTAN', {u'lat': 40.7180919, u'lng': -73.97607459999999}]
['125 WEST 115 STREET', 'MANHATTAN', {u'lat': 40.8018905, u'lng': -73.9514042}]
['1 EAST 104 STREET', 'MANHATTAN', {u'lat': 40.7929776, u'lng': -73.9520167}]
['220 EAST 106 STREET', 'MANHATTAN', {u'lat': 40.790278, u'lng': -73.959722}]
['17 BATTERY PLACE', 'MANHATTAN', {u'lat': 40.7051613, u'lng': -74.0159706}]
['240 EAST 123 STREET', 'MANHATTAN', {u'lat': 40.801377, u'lng': -73.9350819}]
['244 WEST 144 STREET', 'MANHATTAN', {u'lat': 40.8212634, u'lng': -73.9407418}]
['113 EAST  4TH STREET', 'MANHATTAN', {u'lat': 40.7257047, u'lng': -73.9878809}]
['466 WEST END AVENUE', 'MANHATTAN', {u'lat': 40.7863707, u'lng': -73.9793694}]
['260 PLEASANT AVENUE', 'MANHATTAN', {u'lat': 40.7942234, u'lng': -73.93264160000001}]
['600 EAST  6 STREET', 'MANHATTAN', {u'lat': 40.7240249, u'lng': -73.9816527}]
['215 WEST 114 STREET', 'MANHATTAN', {u'lat': 40.8023572, u'lng': -73.9544678}]
['134 WEST 122 STREET', 'MANHATTAN', {u'lat': 40.8064246, u'lng': -73.9482857}]
['234 WEST 109 STREET', 'MANHATTAN', {u'lat': 40.80287999999999, u'lng': -73.9661354}]
['19 EAST 103 STREET', 'MANHATTAN', {u'lat': 40.792294, u'lng': -73.95143399999999}]
['75-10 21 AVENUE', 'QUEENS', {u'lat': 40.7703543, u'lng': -73.894173}]
['196-25 PECK AVENUE', 'QUEENS', {u'lat': 40.7421485, u'lng': -73.780731}]
['50-40 JACOBUS STREET', 'QUEENS', {u'lat': 40.737383, u'lng': -73.888148}]
['80-55 CORNISH AVENUE', 'QUEENS', {u'lat': 40.7397494, u'lng': -73.8825748}]
['108-35 167 STREET', 'QUEENS', {u'lat': 40.69691, u'lng': -73.7863969}]
['58-74 57 STREET', 'QUEENS', {u'lat': 40.71856510000001, u'lng': -73.91211}]
['45-11 31ST AVE', 'QUEENS', {u'lat': 40.7595184, u'lng': -73.9124987}]
['54-25 SKILLMAN AVENUE', 'QUEENS', {u'lat': 40.74551719999999, u'lng': -73.909077}]
['42-00 72 STREET', 'QUEENS', {u'lat': 40.736557, u'lng': -73.8923403}]
['55-01 94 STREET', 'QUEENS', {u'lat': 40.7372798, u'lng': -73.8679645}]
['107-01 OTIS AVENUE', 'QUEENS', {u'lat': 40.741009, u'lng': -73.854579}]
['121-15 LUCAS STREET', 'QUEENS', {u'lat': 40.686049, u'lng': -73.756547}]
['41-15 104 STREET', 'QUEENS', {u'lat': 40.748986, u'lng': -73.860535}]
['28-37 29 STREET', 'QUEENS', {u'lat': 40.7685353, u'lng': -73.9228596}]
['86-35 235 COURT', 'QUEENS', {u'lat': 40.7321665, u'lng': -73.73244749999999}]
['98-02 ROOSEVELT AVENUE', 'QUEENS', {u'lat': 40.7493711, u'lng': -73.8674499}]
['142-30 BARCLAY AVENUE', 'QUEENS', {u'lat': 40.758365, u'lng': -73.8244069}]
['147-36 26 AVENUE', 'QUEENS', {u'lat': 40.7741682, u'lng': -73.8185428}]
['141-11 HOLLY AVENUE', 'QUEENS', {u'lat': 40.7514347, u'lng': -73.81789979999999}]
['34-65 192 STREET', 'QUEENS', {u'lat': 40.7648343, u'lng': -73.7897125}]
['195-02 69 AVENUE', 'QUEENS', {u'lat': 40.73657499999999, u'lng': -73.778081}]
['109-10 47 AVENUE', 'QUEENS', {u'lat': 40.74701, u'lng': -73.85428}]
['125-10 23 AVENUE', 'QUEENS', {u'lat': 40.7785882, u'lng': -73.84325559999999}]
['126-10 BEDELL STREET', 'QUEENS', {u'lat': 40.6803082, u'lng': -73.7744362}]
['211-45 46 ROAD', 'QUEENS', {u'lat': 40.7572552, u'lng': -73.7693759}]
['171-11 35 AVENUE', 'QUEENS', {u'lat': 40.765437, u'lng': -73.794342}]
['91-37 222 STREET', 'QUEENS', {u'lat': 40.72716399999999, u'lng': -73.73409}]
['104-12 SPRINGFIELD BOULEVARD', 'QUEENS', {u'lat': 40.6871997, u'lng': -73.74915659999999}]
['191-02 90 AVENUE', 'QUEENS', {u'lat': 40.71343299999999, u'lng': -73.7688809}]
['187-01 FOCH BOULEVARD', 'QUEENS', {u'lat': 40.6907727, u'lng': -73.76398859999999}]
['179-37 137 AVENUE', 'QUEENS', {u'lat': 40.676169, u'lng': -73.758797}]
['135-21 241 STREET', 'QUEENS', {u'lat': 40.671631, u'lng': -73.7339767}]
['109-20 UNION HALL STREET', 'QUEENS', {u'lat': 40.6939962, u'lng': -73.79081839999999}]
['214-43 35 AVENUE', 'QUEENS', {u'lat': 40.7700891, u'lng': -73.77100300000001}]
['488 BEACH  66 STREET', 'QUEENS', {u'lat': 40.5947985, u'lng': -73.7953131}]
['160 BEACH  29 STREET', 'QUEENS', {u'lat': 40.5944362, u'lng': -73.7618313}]
['126-28 150 STREET', 'QUEENS', {u'lat': 40.698899, u'lng': -73.8027208}]
['64-45 218 STREET', 'QUEENS', {u'lat': 40.745726, u'lng': -73.75804699999999}]
['9 POWER ROAD', 'QUEENS', {u'lat': 40.606725, u'lng': -73.8201789}]
['155-02 108TH AVENUE', 'QUEENS', {u'lat': 40.6937349, u'lng': -73.7963429}]
['63-60 80th Street', 'QUEENS', {u'lat': 40.7036663, u'lng': -73.8683594}]
['143-26 101 AVENUE', 'QUEENS', {u'lat': 40.694854, u'lng': -73.806837}]
['87-45 117 STREET', 'QUEENS', {u'lat': 40.6982108, u'lng': -73.83194809999999}]
['178-37 146 TERRACE', 'QUEENS', {u'lat': 40.660908, u'lng': -73.76545589999999}]
['10-45 NAMEOKE STREET', 'QUEENS', {u'lat': 40.604018, u'lng': -73.749909}]
['86-02 127 STREET', 'QUEENS', {u'lat': 40.70267279999999, u'lng': -73.8244673}]
['131-10 97 AVENUE', 'QUEENS', {u'lat': 40.6936, u'lng': -73.816147}]
['86-10 114 STREET', 'QUEENS', {u'lat': 40.6991198, u'lng': -73.83527579999999}]
['72-24 GRAND AVENUE', 'QUEENS', {u'lat': 40.72851, u'lng': -73.890603}]
['132-55 RIDGEDALE STREET', 'QUEENS', {u'lat': 40.681389, u'lng': -73.753548}]
['91-02 88 AVENUE', 'QUEENS', {u'lat': 40.691436, u'lng': -73.85279}]
['98-50 50 AVENUE', 'QUEENS', {u'lat': 40.7426637, u'lng': -73.86330319999999}]
['97-25 108 STREET', 'QUEENS', {u'lat': 40.688633, u'lng': -73.8358583}]
['90-15 SUTTER AVENUE', 'QUEENS', {u'lat': 40.676967, u'lng': -73.84678}]
['82-01 101 AVENUE', 'QUEENS', {u'lat': 40.6811529, u'lng': -73.8570119}]
['103-22 99 STREET', 'QUEENS', {u'lat': 40.682272, u'lng': -73.84164799999999}]
['85-11 102 STREET', 'QUEENS', {u'lat': 40.6976896, u'lng': -73.8464783}]
['51-60 MARATHON PARKWAY', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['59-09 SAINT FELIX AVENUE', 'QUEENS', {u'lat': 40.696964, u'lng': -73.897367}]
['77-02 37 AVENUE', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['30-45 42 STREET', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['62-85 FOREST AVENUE', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['133-25 GUY R BREWER BOULEVARD', 'QUEENS', {u'lat': 40.675064, u'lng': -73.775618}]
['70-02 54 AVENUE', 'QUEENS', {u'lat': 40.728548, u'lng': -73.89332499999999}]
['61-15 OCEANIA STREET', 'QUEENS', {u'lat': 40.745069, u'lng': -73.76679600000001}]
['16-66 HANCOCK STREET', 'QUEENS', {u'lat': 40.6987123, u'lng': -73.9049725}]
['36-36 10 STREET', 'QUEENS', {u'lat': 40.760848, u'lng': -73.941632}]
['976 SENECA AVENUE', 'QUEENS', {u'lat': 40.699558, u'lng': -73.9022308}]
['48-09 CENTER BOULEVARD', 'QUEENS', {u'lat': 40.7445722, u'lng': -73.9580268}]
['147-27 15 DRIVE', 'QUEENS', {u'lat': 40.7860883, u'lng': -73.8123023}]
['171-05 137 AVENUE', 'QUEENS', {u'lat': 40.673499, u'lng': -73.769121}]
['559 CYPRESS AVENUE', 'QUEENS', {u'lat': 40.7037998, u'lng': -73.9119788}]
['88-02 144 STREET', 'QUEENS', {u'lat': 40.7041026, u'lng': -73.81178419999999}]
['22-45 41 STREET', 'QUEENS', {u'lat': 40.7711822, u'lng': -73.906108}]
['23-70 31 STREET', 'QUEENS', {u'lat': 40.77274449999999, u'lng': -73.9148661}]
['87-41 PARSONS BOULEVARD', 'QUEENS', {u'lat': 40.7094563, u'lng': -73.8035633}]
['67-54 80 STREET', 'QUEENS', {u'lat': 40.711906, u'lng': -73.87129800000001}]
['60-85 CATALPA AVENUE', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['85-28 BRITTON AVENUE', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['86-50 109 STREET', 'QUEENS', {u'lat': 40.6967298, u'lng': -73.839083}]
['68-10 CENTRAL AVE', 'QUEENS', {u'lat': 40.7035955, u'lng': -73.88379499999999}]
['99-01 34 AVENUE', 'QUEENS', {u'lat': 40.7557932, u'lng': -73.8687234}]
['66-56 FOREST AVENUE', 'QUEENS', {u'lat': 40.7062674, u'lng': -73.9027466}]
['41-77 LITTLE NECK PARKWAY', 'QUEENS', {u'lat': 40.7709147, u'lng': -73.7389879}]
['179-01 90 AVENUE', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['130-01 ROCKAWAY BOULEVARD', 'QUEENS', {u'lat': 40.675354, u'lng': -73.80811}]
['85-52 85 STREET', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['40-20 235 STREET', 'QUEENS', {u'lat': 40.7691459, u'lng': -73.7497053}]
['82-37 KEW GARDENS ROAD', 'QUEENS', {u'lat': 40.711486, u'lng': -73.827742}]
['111-11 118 STREET', 'QUEENS', {u'lat': 40.6908755, u'lng': -73.8274151}]
['2 RUSSELL PLACE', 'QUEENS', {u'lat': 40.715537, u'lng': -73.843379}]
['55-24 VAN HORN STREET', 'QUEENS', {u'lat': 40.7334317, u'lng': -73.8777647}]
['26-01 MOTT AVENUE', 'QUEENS', {u'lat': 40.60830670000001, u'lng': -73.76471049999999}]
['420 BEACH  51 STREET', 'QUEENS', {u'lat': 40.5957979, u'lng': -73.7818592}]
['167-02 45 AVENUE', 'QUEENS', {u'lat': 40.75536, u'lng': -73.79947}]
['108-10 109 AVENUE', 'QUEENS', {u'lat': 40.67945539999999, u'lng': -73.83120749999999}]
['213-10 92 AVENUE', 'QUEENS', {u'lat': 40.7206856, u'lng': -73.7470632}]
['37-15 13 STREET', 'QUEENS', {u'lat': 40.7585062, u'lng': -73.9393628}]
['25-05 37 AVENUE', 'QUEENS', {u'lat': 40.7572814, u'lng': -73.9339038}]
['134-01 CRONSTON AVENUE', 'QUEENS', {u'lat': 40.5782772, u'lng': -73.8542938}]
['80-51 261 STREET', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['107-25 WREN PLACE', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['85-15 143 STREET', 'QUEENS', {u'lat': 40.6763658, u'lng': -73.7967821}]
['190-20 109 ROAD', 'QUEENS', {u'lat': 40.70356109999999, u'lng': -73.7658895}]
['74-01 78 AVENUE', 'QUEENS', {u'lat': 40.705198, u'lng': -73.875033}]
['58-01 136 STREET', 'QUEENS', {u'lat': 40.74559319999999, u'lng': -73.82928319999999}]
['126-10 109 AVENUE', 'QUEENS', {u'lat': 40.683713, u'lng': -73.815529}]
['21-21 DITMARS BOULEVARD', 'QUEENS', {u'lat': 40.7805462, u'lng': -73.9160082}]
['145-01 119 AVENUE', 'QUEENS', {u'lat': 40.67890200000001, u'lng': -73.7955549}]
['129-15 150 AVENUE', 'QUEENS', {u'lat': 40.665478, u'lng': -73.8110933}]
['46-02 47 AVENUE', 'QUEENS', {u'lat': 40.7408445, u'lng': -73.91867409999999}]
['31-51 21 STREET', 'QUEENS', {u'lat': 40.7661011, u'lng': -73.9299135}]
['98-01 25 AVENUE', 'QUEENS', {u'lat': 40.7649787, u'lng': -73.8711964}]
['69-10 65th DRIVE', 'QUEENS', {u'lat': 40.7153443, u'lng': -73.886331}]
['128-02 7 AVENUE', 'QUEENS', {u'lat': 40.789929, u'lng': -73.839501}]
['200-01 42 AVENUE', 'QUEENS', {u'lat': 40.7602199, u'lng': -73.783998}]
['170-45 84 AVENUE', 'QUEENS', {u'lat': 40.7141044, u'lng': -73.8079429}]
['132-15 218 STREET', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['248-05 86 AVENUE', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['203-02 109 AVENUE', 'QUEENS', {u'lat': 40.7079884, u'lng': -73.7552292}]
['207-11 89 AVENUE', 'QUEENS', {u'lat': 40.720849, u'lng': -73.757595}]
['201-15 115 AVENUE', 'QUEENS', {u'lat': 40.698936, u'lng': -73.752691}]
['109-15 98 STREET', 'QUEENS', {u'lat': 40.678107, u'lng': -73.83939}]
['251-11 WELLER AVENUE', 'QUEENS', {u'lat': 40.65987, u'lng': -73.734343}]
['93-06 63 DRIVE', 'QUEENS', {u'lat': 40.727995, u'lng': -73.862551}]
['37-11 21 AVENUE', 'QUEENS', {u'lat': 40.7758926, u'lng': -73.90456449999999}]
['34-74 113 STREET', 'QUEENS', {u'lat': 40.6795532, u'lng': -73.8265658}]
['93-02 69 AVENUE', 'QUEENS', {u'lat': 40.714863, u'lng': -73.8523869}]
['33-34 80 STREET', 'QUEENS', {u'lat': 40.7543262, u'lng': -73.8875943}]
['98-01 159 AVENUE', 'QUEENS', {u'lat': 40.6598657, u'lng': -73.8351564}]
['218-01 116 AVENUE', 'QUEENS', {u'lat': 40.698026, u'lng': -73.740151}]
